"","Species","Year","Quarter","IntercatchMetierTag","VesselLenthCategory","Area","Landings","Value","value_euro","FDFVessel","Discards","Country","ID"
"7081","HKE",2017,"Q3","OTM_DEF_16-31_0_0","10<24m","27.4.a",0.115550260212571,713.032332881084,78.8271504646696,NA,NA,"NO",7081
"7082","HKE",2017,"Q3","OTM_DEF_32-69_0_0","≥40m","27.3.a.20",0.02,235.415938107545,26.0257027896653,NA,NA,"NO",7082
"7083","HKE",2017,"Q3","OTM_DEF_32-69_0_0","10<24m","27.3.a.20",0.0241250450292141,184.779873771764,20.4277846052161,NA,NA,"NO",7083
"7084","HKE",2017,"Q3","OTM_DEF_32-69_0_0","10<24m","27.4.a",0.100911526479751,711.195430944964,78.6240772818276,NA,NA,"NO",7084
"7085","HKE",2017,"Q3","OTM_DEF_32-69_0_0","24<40m","27.4.a",0.1400071318,1656.085752,183.083591,NA,NA,"NO",7085
"7086","HKE",2017,"Q3","OTM_SPF_16-31_0_0","10<24m","27.4.a",0.0200750469043152,105.072795497186,11.6160076878049,NA,NA,"NO",7086
"7087","HKE",2017,"Q3","OTT_DEF_>=120_0_0","24<40m","27.4.a",17.53019839,302567.9814,33449.49649,NA,NA,"NO",7087
"7088","HKE",2017,"Q3","PTB_CRU_>=120_0_0","≥40m","27.4.a",11.35110409,215913.45,23869.6639,NA,NA,"NO",7088
"7089","HKE",2017,"Q3","PTB_DEF_>=120_0_0","≥40m","27.4.a",50.49423194,1109562.093,122664.3071,NA,NA,"NO",7089
"7090","HKE",2017,"Q3","PTB_DEF_>=120_0_0","10<24m","27.4.a",14.16615816,236186.7951,26110.92179,NA,NA,"NO",7090
"7091","HKE",2017,"Q3","PTB_DEF_>=120_0_0","10<24m","27.4.b",0.03922438,672.3058,74.32475,NA,NA,"NO",7091
"7092","HKE",2017,"Q3","PTM_DEF_16-31_0_0","≥40m","27.4.a",2.18,25660.3365,2836.80137,NA,NA,"NO",7092
"7093","HKE",2017,"Q3","PTM_DEF_32-69_0_0","≥40m","27.4.a",2.1,21610.3578,2389.06776,NA,NA,"NO",7093
"7094","HKE",2017,"Q3","SPR_DEF_>0_0_0","24<40m","27.4.a",27.9115894,624463.66,69035.7079,NA,NA,"NO",7094
"7095","HKE",2017,"Q3","SSC_DEF_>=120_0_0","10<24m","27.4.a",0.1,2230,246.531,NA,NA,"NO",7095
"7096","HKE",2017,"Q3","SSC_DEF_>=120_0_0","10<24m","27.4.b",0.23180031,5199.4863,574.81363,NA,NA,"NO",7096
"7097","HKE",2017,"Q3","SSC_DEF_>=120_0_0","24<40m","27.4.a",148.745385264917,3335976.65613778,368798.891289344,NA,NA,"NO",7097
"7098","HKE",2017,"Q3","SSC_DEF_16-31_0_0","24<40m","27.4.a",4.3907270874127,104853.861418941,11591.8040875868,NA,NA,"NO",7098
"7099","HKE",2017,"Q4","GNC_DEF_>0_0_0","24<40m","27.4.a",1.51988248,12197.0563,1348.40892,NA,NA,"NO",7099
"7100","HKE",2017,"Q4","GNS_DEF_120-219_0_0","10<24m","27.4.a",3.58450632,115410.3101,12758.84123,NA,NA,"NO",7100
"7101","HKE",2017,"Q4","GNS_DEF_120-219_0_0","10<24m","27.4.b",0.03910134,1252.025,138.4139,NA,NA,"NO",7101
"7102","HKE",2017,"Q4","GNS_DEF_120-219_0_0","24<40m","27.4.a",9.880284632,87061.82894,9624.858788,NA,NA,"NO",7102
"7103","HKE",2017,"Q4","GNS_DEF_71-89_0_0","10<24m","27.4.a",0.02424658,693.3373,76.64982,NA,NA,"NO",7103
"7104","HKE",2017,"Q4","GNS_DEF_71-89_0_0","10<24m","27.4.b",0.04041096,1155.5622,127.7497,NA,NA,"NO",7104
"7105","HKE",2017,"Q4","GNS_DEF_71-89_0_0","24<40m","27.4.a",24.142013964,139043.29016,15371.513918,NA,NA,"NO",7105
"7106","HKE",2017,"Q4","GNS_DEF_90-99_0_0","10<24m","27.4.a",0.08940495,2804.738,310.0694,NA,NA,"NO",7106
"7107","HKE",2017,"Q4","GNS_DEF_90-99_0_0","10<24m","27.4.b",0.141662038,5116.2886,565.616,NA,NA,"NO",7107
"7108","HKE",2017,"Q4","GNS_DEF_90-99_0_0","24<40m","27.4.a",2.13609793,46606.9502,5152.49134,NA,NA,"NO",7108
"7109","HKE",2017,"Q4","MIS_MIS_0_0_0","≥40m","27.4.a",4.54403702,46126.8868845269,5099.41957569742,NA,NA,"NO",7109
"7110","HKE",2017,"Q4","MIS_MIS_0_0_0","10<24m","27.3.a.20",0.092560411,2123.1099,234.71404,NA,NA,"NO",7110
"7111","HKE",2017,"Q4","MIS_MIS_0_0_0","10<24m","27.4.a",0.34579496,7123.2244,787.48669,NA,NA,"NO",7111
"7112","HKE",2017,"Q4","MIS_MIS_0_0_0","24<40m","27.3.a.20",0.0290138678571429,350.480277142857,38.7463025428571,NA,NA,"NO",7112
"7113","HKE",2017,"Q4","MIS_MIS_0_0_0","24<40m","27.4.a",159.691528163327,4698549.12551072,519433.989261119,NA,NA,"NO",7113
"7114","HKE",2017,"Q4","OTB_CRU_>=120_0_0","10<24m","27.3.a.20",0.118267603,3901.81298,431.353267,NA,NA,"NO",7114
"7115","HKE",2017,"Q4","OTB_CRU_>=120_0_0","24<40m","27.3.a.20",0.068406341,776.831256,85.880229,NA,NA,"NO",7115
"7116","HKE",2017,"Q4","OTB_CRU_>=120_0_0","24<40m","27.4.a",0.2426357,3396.899,375.534,NA,NA,"NO",7116
"7117","HKE",2017,"Q4","OTB_CRU_16-31_0_0","≥40m","27.3.a.20",0.30149138,3467.1512,383.3005,NA,NA,"NO",7117
"7118","HKE",2017,"Q4","OTB_CRU_16-31_0_0","≥40m","27.4.a",4.61751815,50918.7255,5629.16687,NA,NA,"NO",7118
"7119","HKE",2017,"Q4","OTB_CRU_32-69_0_0","≥40m","27.3.a.20",0.01852941,166.7647,18.43617,NA,NA,"NO",7119
"7120","HKE",2017,"Q4","OTB_CRU_32-69_0_0","10<24m","27.3.a.20",0.142485785,1400.89509,154.8717548,NA,NA,"NO",7120
"7121","HKE",2017,"Q4","OTB_CRU_32-69_0_0","10<24m","27.4.a",0.04432437,497.158,54.9618,NA,NA,"NO",7121
"7122","HKE",2017,"Q4","OTB_CRU_32-69_0_0","24<40m","27.3.a.20",0.500348846,6908.64172,763.764153,NA,NA,"NO",7122
"7123","HKE",2017,"Q4","OTB_CRU_32-69_0_0","24<40m","27.4.a",2.28974831,34590.88669,3824.091696,NA,NA,"NO",7123
"7124","HKE",2017,"Q4","OTB_CRU_90-99_0_0","10<24m","27.3.a.20",0.012,69.552,7.689113,NA,NA,"NO",7124
"7125","HKE",2017,"Q4","OTB_DEF_>=120_0_0","≥40m","27.4.a",24.3015416,181679.087,20084.98652,NA,NA,"NO",7125
"7126","HKE",2017,"Q4","OTB_DEF_>=120_0_0","10<24m","27.3.a.20",0.008635327,130.914392,14.4728408,NA,NA,"NO",7126
"7127","HKE",2017,"Q4","OTB_DEF_>=120_0_0","10<24m","27.4.a",1.33559726,40778.6724,4508.16452,NA,NA,"NO",7127
"7128","HKE",2017,"Q4","OTB_DEF_>=120_0_0","10<24m","27.4.b",0.009,225,24.8742,NA,NA,"NO",7128
"7129","HKE",2017,"Q4","OTB_DEF_>=120_0_0","24<40m","27.3.a.20",0.018780217,431.1949,47.66946,NA,NA,"NO",7129
"7130","HKE",2017,"Q4","OTB_DEF_>=120_0_0","24<40m","27.4.a",44.339870959,756890.213112,83675.729226,NA,NA,"NO",7130
"7131","HKE",2017,"Q4","OTB_DEF_>=120_0_0","24<40m","27.4.b",0.52843137,15499.508,1713.50184,NA,NA,"NO",7131
"7132","HKE",2017,"Q4","OTB_DEF_>0_0_0","10<24m","27.4.a",0.22604683,6922.51,765.29743,NA,NA,"NO",7132
"7133","HKE",2017,"Q4","OTB_DEF_>0_0_0","10<24m","27.4.b",0.167049122,3911.1316,432.38345,NA,NA,"NO",7133
"7134","HKE",2017,"Q4","OTB_DEF_16-31_0_0","≥40m","27.4.a",7.92,151225.9478,16718.32926,NA,NA,"NO",7134
"7135","HKE",2017,"Q4","OTB_DEF_16-31_0_0","10<24m","27.4.a",0.013454545,134.54545,14.874269,NA,NA,"NO",7135
"7136","HKE",2017,"Q4","OTB_DEF_16-31_0_0","24<40m","27.4.a",13.2146638,197061.913,21785.58943,NA,NA,"NO",7136
"7137","HKE",2017,"Q4","OTB_DEF_32-69_0_0","≥40m","27.4.a",13.3451824,176448.0738,19506.68736,NA,NA,"NO",7137
"7138","HKE",2017,"Q4","OTB_DEF_32-69_0_0","10<24m","27.3.a.20",0.082914504,1231.74589,136.171981,NA,NA,"NO",7138
"7139","HKE",2017,"Q4","OTB_DEF_32-69_0_0","10<24m","27.4.a",0.160392559174603,1880.89186365325,207.936353945235,NA,NA,"NO",7139
"7140","HKE",2017,"Q4","OTB_DEF_32-69_0_0","24<40m","27.3.a.20",0.015742421,204.65148,22.624638,NA,NA,"NO",7140
"7141","HKE",2017,"Q4","OTB_DEF_32-69_0_0","24<40m","27.4.a",1.77267011248352,19165.4537065934,2118.77923728571,NA,NA,"NO",7141
"7142","HKE",2017,"Q4","OTB_SPF_>=120_0_0","24<40m","27.3.a.20",0.007777778,97.37778,10.76531,NA,NA,"NO",7142
"7143","HKE",2017,"Q4","OTB_SPF_>=120_0_0","24<40m","27.4.a",0.8,6360,703.11078,NA,NA,"NO",7143
"7144","HKE",2017,"Q4","OTB_SPF_16-31_0_0","≥40m","27.4.a",4.211,49566.8248,5479.71186,NA,NA,"NO",7144
"7145","HKE",2017,"Q4","OTB_SPF_16-31_0_0","≥40m","27.4.b",0.06029828,693.4302,76.6601,NA,NA,"NO",7145
"7146","HKE",2017,"Q4","OTB_SPF_16-31_0_0","10<24m","27.4.a",0.007714285,77.14285,8.528297,NA,NA,"NO",7146
"7147","HKE",2017,"Q4","OTB_SPF_32-69_0_0","10<24m","27.3.a.20",0.005,90,9.94968,NA,NA,"NO",7147
"7148","HKE",2017,"Q4","OTB_SPF_32-69_0_0","10<24m","27.4.a",0.005,60,6.63312,NA,NA,"NO",7148
"7149","HKE",2017,"Q4","OTB_SPF_32-69_0_0","24<40m","27.4.a",0.008947368,134.2105,14.83724,NA,NA,"NO",7149
"7150","HKE",2017,"Q4","OTM_DEF_16-31_0_0","≥40m","27.4.a",0.04,420,46.43184,NA,NA,"NO",7150
"7151","HKE",2017,"Q4","OTM_DEF_16-31_0_0","10<24m","27.3.a.20",0.105509584056754,867.205285814815,95.8712787573994,NA,NA,"NO",7151
"7152","HKE",2017,"Q4","OTM_DEF_32-69_0_0","≥40m","27.4.a",12,141249.559,15615.4206,NA,NA,"NO",7152
"7153","HKE",2017,"Q4","OTM_DEF_32-69_0_0","24<40m","27.4.a",0.619811769,7447.28398,823.312157,NA,NA,"NO",7153
"7154","HKE",2017,"Q4","OTM_SPF_32-69_0_0","24<40m","27.4.a",0.01083333,162.5,17.9647,NA,NA,"NO",7154
"7155","HKE",2017,"Q4","OTT_DEF_>=120_0_0","24<40m","27.4.a",2.11367164,60507.2551,6689.19794,NA,NA,"NO",7155
"7156","HKE",2017,"Q4","PTB_DEF_>=120_0_0","≥40m","27.4.a",56.57084478,1491592.1314,164898.4964,NA,NA,"NO",7156
"7157","HKE",2017,"Q4","PTB_DEF_>=120_0_0","10<24m","27.4.a",4.22977677,95965.5146,10609.17944,NA,NA,"NO",7157
"7158","HKE",2017,"Q4","PTB_DEF_>=120_0_0","24<40m","27.4.a",12.3513942,484297.285,53540.0308,NA,NA,"NO",7158
"7159","HKE",2017,"Q4","SPR_DEF_>0_0_0","24<40m","27.4.a",30.0381063,783369.833,86603.1026,NA,NA,"NO",7159
"7160","HKE",2017,"Q4","SSC_DEF_>=120_0_0","10<24m","27.4.b",0.03764045,1137.118,125.7107,NA,NA,"NO",7160
"7161","HKE",2017,"Q4","SSC_DEF_>=120_0_0","24<40m","27.4.a",48.7319873944614,1511105.3874512,167055.722793505,NA,NA,"NO",7161
"7162","HKE",2017,"Q4","SSC_DEF_16-31_0_0","24<40m","27.4.a",0.0369650543855589,1130.89131547096,125.022296707945,NA,NA,"NO",7162
"7163","HKE",2017,"QNA","OTB_DEF_>=120_0_0","≥40m","27.6.a",0.1550409,2648.098,292.7526,NA,NA,"NO",7163
"7164","HKE",2018,"Q1","GNS_CRU_120-219_0_0","≥40m","27.4.a",21.6637230212175,184141.645680349,20357.227213254,NA,NA,"NO",7164
"7165","HKE",2018,"Q1","GNS_CRU_90-99_0_0","10<24m","27.4.a",0.0186181818181818,949.541818181818,104.973747083636,NA,NA,"NO",7165
"7166","HKE",2018,"Q1","GNS_DEF_120-219_0_0","24<40m","27.4.a",3.60521187298037,31185.0827012802,3447.57326279192,NA,NA,"NO",7166
"7167","HKE",2018,"Q1","GNS_DEF_71-89_0_0","≥40m","27.4.a",1.13,8677.2,959.2818144,NA,NA,"NO",7167
"7168","HKE",2018,"Q1","GNS_DEF_71-89_0_0","24<40m","27.4.a",1.11074573014589,8051.12281305817,890.067729229208,NA,NA,"NO",7168
"7169","HKE",2018,"Q1","GNS_DEF_90-99_0_0","10<24m","27.4.a",0.0451901639344262,3358.11895081967,371.246766251016,NA,NA,"NO",7169
"7170","HKE",2018,"Q1","GNS_DEF_90-99_0_0","24<40m","27.4.a",0.135828049645585,4577.37832910822,506.038329039571,NA,NA,"NO",7170
"7171","HKE",2018,"Q1","MIS_MIS_0_0_0","≥40m","27.4.a",18.5908171353787,156163.557243311,17264.1935803625,NA,NA,"NO",7171
"7172","HKE",2018,"Q1","MIS_MIS_0_0_0","10<24m","27.4.a",0.006,75.7765187252336,8.37724569811203,NA,NA,"NO",7172
"7173","HKE",2018,"Q1","MIS_MIS_0_0_0","24<40m","27.4.a",12.0927857871646,394374.46281802,43598.8856134578,NA,NA,"NO",7173
"7174","HKE",2018,"Q1","OTB_CRU_>=120_0_0","≥40m","27.4.a",10.5851971442482,84907.2122895366,9386.66213303285,NA,NA,"NO",7174
"7175","HKE",2018,"Q1","OTB_CRU_>=120_0_0","10<24m","27.3.a.20",0.005,90,9.94968,NA,NA,"NO",7175
"7176","HKE",2018,"Q1","OTB_CRU_16-31_0_0","10<24m","27.4.a",0.0523471531232725,528.948383084577,58.4763016467661,NA,NA,"NO",7176
"7177","HKE",2018,"Q1","OTB_CRU_32-69_0_0","10<24m","27.3.a.20",0.0174871794871795,242.769230769231,26.838624,NA,NA,"NO",7177
"7178","HKE",2018,"Q1","OTB_CRU_32-69_0_0","10<24m","27.4.a",0.2599884009942,2237.77796188898,247.390829242751,NA,NA,"NO",7178
"7179","HKE",2018,"Q1","OTB_CRU_32-69_0_0","24<40m","27.4.a",2.553778642629,24701.7575538452,2730.82870109269,NA,NA,"NO",7179
"7180","HKE",2018,"Q1","OTB_DEF_>=120_0_0","≥40m","27.4.a",91.2413306492198,762928.300071747,84343.2494295318,NA,NA,"NO",7180
"7181","HKE",2018,"Q1","OTB_DEF_>=120_0_0","≥40m","27.6.a",0.493042382732283,3633.72236073692,401.715274424189,NA,NA,"NO",7181
"7182","HKE",2018,"Q1","OTB_DEF_>=120_0_0","10<24m","27.4.a",0.00981818181818182,98.1818181818182,10.8541963636364,NA,NA,"NO",7182
"7183","HKE",2018,"Q1","OTB_DEF_>=120_0_0","24<40m","27.3.a.20",0.002,77.07,8.52024264,NA,NA,"NO",7183
"7184","HKE",2018,"Q1","OTB_DEF_>=120_0_0","24<40m","27.4.a",27.420149695495,450157.312525497,49765.7912143188,NA,NA,"NO",7184
"7185","HKE",2018,"Q1","OTB_DEF_>=120_0_0","24<40m","27.4.b",0.0370965732087227,1154.07439252336,127.585232242243,NA,NA,"NO",7185
"7186","HKE",2018,"Q1","OTB_DEF_16-31_0_0","10<24m","27.3.a.20",0.038,311.535,34.44081732,NA,NA,"NO",7186
"7187","HKE",2018,"Q1","OTB_DEF_16-31_0_0","10<24m","27.4.a",0.191452289645838,1907.17689299947,210.842219874878,NA,NA,"NO",7187
"7188","HKE",2018,"Q1","OTB_DEF_16-31_0_0","24<40m","27.4.a",0.2,600,66.3312,NA,NA,"NO",7188
"7189","HKE",2018,"Q1","OTB_DEF_32-69_0_0","≥40m","27.4.a",6.7579998976859,88510.7827633836,9785.04405605758,NA,NA,"NO",7189
"7190","HKE",2018,"Q1","OTB_DEF_32-69_0_0","10<24m","27.3.a.20",0.11915,1904.7,210.5683944,NA,NA,"NO",7190
"7191","HKE",2018,"Q1","OTB_DEF_32-69_0_0","10<24m","27.4.a",0.202582655820848,2657.99755514645,293.846945716551,NA,NA,"NO",7191
"7192","HKE",2018,"Q1","OTB_DEF_32-69_0_0","24<40m","27.3.a.20",0.0301349448996508,273.013308670662,30.182167300159,NA,NA,"NO",7192
"7193","HKE",2018,"Q1","OTB_DEF_32-69_0_0","24<40m","27.4.a",2.05080736191528,23643.634165161,2613.85104422688,NA,NA,"NO",7193
"7194","HKE",2018,"Q1","OTB_SPF_>=120_0_0","24<40m","27.4.a",0.00479168591224018,102.610300150115,11.3437739021956,NA,NA,"NO",7194
"7195","HKE",2018,"Q1","OTB_SPF_32-69_0_0","24<40m","27.4.a",0.0841527436527437,1048.98566748567,115.967463511876,NA,NA,"NO",7195
"7196","HKE",2018,"Q1","OTM_DEF_32-69_0_0","≥40m","27.4.a",5.47,72477.5,8012.53258,NA,NA,"NO",7196
"7197","HKE",2018,"Q1","OTM_DEF_32-69_0_0","24<40m","27.4.a",0.366755190936174,4403.06229123409,486.767342420511,NA,NA,"NO",7197
"7198","HKE",2018,"Q1","OTT_DEF_>=120_0_0","24<40m","27.4.a",0.0982036363636364,3614.33061818182,399.571478501236,NA,NA,"NO",7198
"7199","HKE",2018,"Q1","PTB_DEF_>=120_0_0","10<24m","27.4.a",1.00680554194161,21756.3668000862,2405.20986248313,NA,NA,"NO",7199
"7200","HKE",2018,"Q1","PTB_DEF_>=120_0_0","10<24m","27.4.b",0.0194824636441403,331.201881950385,36.6150304533789,NA,NA,"NO",7200
"7201","HKE",2018,"Q1","PTB_DEF_>=120_0_0","24<40m","27.4.a",3.49617215189874,188960.879387679,20890.0031380668,NA,NA,"NO",7201
"7202","HKE",2018,"Q2","GNC_DEF_>0_0_0","24<40m","27.4.a",8.12434550435175,51894.2569090468,5737.01388980894,NA,NA,"NO",7202
"7203","HKE",2018,"Q2","GNS_CRU_90-99_0_0","24<40m","27.4.a",3.02972661139973,45179.8854874631,4994.72670041002,NA,NA,"NO",7203
"7204","HKE",2018,"Q2","GNS_DEF_120-219_0_0","24<40m","27.4.a",46.7412119768741,394409.245644156,43602.7309244527,NA,NA,"NO",7204
"7205","HKE",2018,"Q2","GNS_DEF_71-89_0_0","24<40m","27.4.a",14.056431830084,98395.022810588,10877.7665617561,NA,NA,"NO",7205
"7206","HKE",2018,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.a",4.42994683848964,93341.419964816,10319.0806599503,NA,NA,"NO",7206
"7207","HKE",2018,"Q2","GNS_DEF_90-99_0_0","24<40m","27.4.b",0.117780461894437,1974.35455855174,218.268845157012,NA,NA,"NO",7207
"7208","HKE",2018,"Q2","GNS_SPF_90-99_0_0","24<40m","27.4.b",0.0488659793814432,814.432989690722,90.0371958762886,NA,NA,"NO",7208
"7209","HKE",2018,"Q2","LLS_DEF_0_0_0","≥40m","27.4.a",0.012,151.553037450467,16.7544913962241,NA,NA,"NO",7209
"7210","HKE",2018,"Q2","LLS_DEF_0_0_0","10<24m","27.4.a",0.00937209302325581,322.513581395349,35.6545214504186,NA,NA,"NO",7210
"7211","HKE",2018,"Q2","LLS_DEF_0_0_0","24<40m","27.4.a",0.0968,677.6,74.9100352,NA,NA,"NO",7211
"7212","HKE",2018,"Q2","MIS_MIS_0_0_0","≥40m","27.4.a",16.281470646179,223875.246123603,24749.8562094566,NA,NA,"NO",7212
"7213","HKE",2018,"Q2","MIS_MIS_0_0_0","10<24m","27.3.a.20",0.15604329004329,1398.55627705628,154.613193541126,NA,NA,"NO",7213
"7214","HKE",2018,"Q2","MIS_MIS_0_0_0","10<24m","27.4.a",4.72185775629072,65175.687699048,7205.30262650515,NA,NA,"NO",7214
"7215","HKE",2018,"Q2","MIS_MIS_0_0_0","10<24m","27.4.b",0.00688888888888889,157.296222222222,17.3894119591111,NA,NA,"NO",7215
"7216","HKE",2018,"Q2","MIS_MIS_0_0_0","24<40m","27.4.a",124.110590022674,2967253.41663748,328035.799716107,NA,NA,"NO",7216
"7217","HKE",2018,"Q2","MIS_MIS_0_0_0","24<40m","27.4.b",0.0245611510791367,506.573741007194,56.0027402158273,NA,NA,"NO",7217
"7218","HKE",2018,"Q2","OTB_CRU_<16_0_0","≥40m","27.4.a",0.93,8380,926.42576,NA,NA,"NO",7218
"7219","HKE",2018,"Q2","OTB_CRU_>=120_0_0","≥40m","27.4.a",16.7889882787816,145911.455616726,16130.8032413403,NA,NA,"NO",7219
"7220","HKE",2018,"Q2","OTB_CRU_>=120_0_0","10<24m","27.3.a.20",0.003,21,2.321592,NA,NA,"NO",7220
"7221","HKE",2018,"Q2","OTB_CRU_>=120_0_0","24<40m","27.4.a",1.35597974683544,9661.35569620253,1068.08219492658,NA,NA,"NO",7221
"7222","HKE",2018,"Q2","OTB_CRU_16-31_0_0","≥40m","27.4.a",0.10347616754935,1750.81675493501,193.556293891574,NA,NA,"NO",7222
"7223","HKE",2018,"Q2","OTB_CRU_16-31_0_0","10<24m","27.4.a",0.0281163864142382,195.42703137074,21.604849172098,NA,NA,"NO",7223
"7224","HKE",2018,"Q2","OTB_CRU_32-69_0_0","10<24m","27.3.a.20",0.0320919080919081,270.077172827173,29.8575716103896,NA,NA,"NO",7224
"7225","HKE",2018,"Q2","OTB_CRU_32-69_0_0","10<24m","27.4.a",0.154925809682534,1594.25809682534,176.248421120235,NA,NA,"NO",7225
"7226","HKE",2018,"Q2","OTB_CRU_32-69_0_0","24<40m","27.4.a",1.1849166668363,11817.6560945414,1306.46551656374,NA,NA,"NO",7226
"7227","HKE",2018,"Q2","OTB_DEF_>=120_0_0","≥40m","27.4.a",74.6696648334213,767515.640674242,84850.3891078188,NA,NA,"NO",7227
"7228","HKE",2018,"Q2","OTB_DEF_>=120_0_0","≥40m","27.6.a",3.79787041358768,28001.2090496322,3095.58966285494,NA,NA,"NO",7228
"7229","HKE",2018,"Q2","OTB_DEF_>=120_0_0","10<24m","27.3.a.20",0.014,126,13.929552,NA,NA,"NO",7229
"7230","HKE",2018,"Q2","OTB_DEF_>=120_0_0","10<24m","27.4.a",0.005,45,4.97484,NA,NA,"NO",7230
"7231","HKE",2018,"Q2","OTB_DEF_>=120_0_0","24<40m","27.3.a.20",0.0794013117566287,1921.20380038794,212.392922540488,NA,NA,"NO",7231
"7232","HKE",2018,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.a",93.7526290274875,1963387.74607088,217056.442103628,NA,NA,"NO",7232
"7233","HKE",2018,"Q2","OTB_DEF_>=120_0_0","24<40m","27.4.b",0.416807596140363,6129.80637756571,677.662354652644,NA,NA,"NO",7233
"7234","HKE",2018,"Q2","OTB_DEF_16-31_0_0","≥40m","27.4.a",79.3008521115585,736153.54183915,81383.2463574017,NA,NA,"NO",7234
"7235","HKE",2018,"Q2","OTB_DEF_16-31_0_0","10<24m","27.3.a.20",0.0569932495815655,492.718468000315,54.4710120743709,NA,NA,"NO",7235
"7236","HKE",2018,"Q2","OTB_DEF_16-31_0_0","10<24m","27.4.a",0.017,213,23.547576,NA,NA,"NO",7236
"7237","HKE",2018,"Q2","OTB_DEF_16-31_0_0","24<40m","27.4.a",4.68851839052086,57759.3243359664,6385.40882398976,NA,NA,"NO",7237
"7238","HKE",2018,"Q2","OTB_DEF_32-69_0_0","≥40m","27.3.a.20",0.133639571841522,1091.38983670576,120.655329227495,NA,NA,"NO",7238
"7239","HKE",2018,"Q2","OTB_DEF_32-69_0_0","≥40m","27.4.a",32.8684865659275,335596.715531617,37100.8880954513,NA,NA,"NO",7239
"7240","HKE",2018,"Q2","OTB_DEF_32-69_0_0","10<24m","27.3.a.20",0.313710621287794,3550.12631627956,392.473564517338,NA,NA,"NO",7240
"7241","HKE",2018,"Q2","OTB_DEF_32-69_0_0","10<24m","27.4.a",1.36210853895963,16993.323048485,1878.64584965611,NA,NA,"NO",7241
"7242","HKE",2018,"Q2","OTB_DEF_32-69_0_0","24<40m","27.3.a.20",2.08346787218657,24185.344780746,2673.73823620103,NA,NA,"NO",7242
"7243","HKE",2018,"Q2","OTB_DEF_32-69_0_0","24<40m","27.4.a",15.6858354575927,108210.381781138,11962.8741266683,NA,NA,"NO",7243
"7244","HKE",2018,"Q2","OTB_SPF_>=120_0_0","≥40m","27.4.a",1.84886818173168,33911.8414143955,3749.02189204424,NA,NA,"NO",7244
"7245","HKE",2018,"Q2","OTB_SPF_>=120_0_0","10<24m","27.3.a.20",0.0059047619047619,53.1428571428571,5.87504914285714,NA,NA,"NO",7245
"7246","HKE",2018,"Q2","OTB_SPF_>=120_0_0","24<40m","27.3.a.20",0.0334934579439252,602.882242990654,66.6498377271028,NA,NA,"NO",7246
"7247","HKE",2018,"Q2","OTB_SPF_>=120_0_0","24<40m","27.4.a",4.21622930577637,73618.0732910166,8138.62523846848,NA,NA,"NO",7247
"7248","HKE",2018,"Q2","OTB_SPF_16-31_0_0","10<24m","27.4.a",0.0068,81.6,9.0210432,NA,NA,"NO",7248
"7249","HKE",2018,"Q2","OTB_SPF_32-69_0_0","≥40m","27.3.a.20",0.321943589414846,2641.92283799858,292.069853586419,NA,NA,"NO",7249
"7250","HKE",2018,"Q2","OTB_SPF_32-69_0_0","10<24m","27.3.a.20",0.0465463203463203,471.69117965368,52.1464032930736,NA,NA,"NO",7250
"7251","HKE",2018,"Q2","OTB_SPF_32-69_0_0","24<40m","27.3.a.20",0.0433333333333333,335.833333333333,37.1270466666667,NA,NA,"NO",7251
"7252","HKE",2018,"Q2","OTB_SPF_32-69_0_0","24<40m","27.4.a",1.84808540045667,23330.5654262469,2579.24066900244,NA,NA,"NO",7252
"7253","HKE",2018,"Q2","OTM_DEF_<16_0_0","≥40m","27.4.a",0.023,290.476655113396,32.1127751760961,NA,NA,"NO",7253
"7254","HKE",2018,"Q2","OTM_DEF_32-69_0_0","≥40m","27.4.a",0.03,378.882593626168,41.8862284905601,NA,NA,"NO",7254
"7255","HKE",2018,"Q2","OTM_DEF_32-69_0_0","24<40m","27.4.a",0.05,150,16.5828,NA,NA,"NO",7255
"7256","HKE",2018,"Q2","OTM_DEF_40-54_0_0","≥40m","27.6.a",0.227,2866.87829177134,316.939128911905,NA,NA,"NO",7256
"7257","HKE",2018,"Q2","OTM_DEF_40-54_0_0","24<40m","27.6.a",0.25,750,82.914,NA,NA,"NO",7257
"7258","HKE",2018,"Q2","OTT_CRU_>=120_0_0","24<40m","27.4.a",4.3091489033287,75648.6246110473,8363.1067480005,NA,NA,"NO",7258
"7259","HKE",2018,"Q2","OTT_DEF_>=120_0_0","24<40m","27.4.a",6.03241512432498,153177.025439,16934.0265163323,NA,NA,"NO",7259
"7260","HKE",2018,"Q2","PTB_CRU_>=120_0_0","≥40m","27.4.a",0.158896982310094,3428.99687825182,379.082462884495,NA,NA,"NO",7260
"7261","HKE",2018,"Q2","PTB_DEF_>=120_0_0","≥40m","27.4.a",70.8985919888567,1527370.94074833,168853.91224161,NA,NA,"NO",7261
"7262","HKE",2018,"Q2","PTB_DEF_>=120_0_0","10<24m","27.3.a.20",0.115784615384615,2666.51969230769,294.789085024,NA,NA,"NO",7262
"7263","HKE",2018,"Q2","PTB_DEF_>=120_0_0","10<24m","27.4.a",1.6105280088741,24157.9201331115,2670.70638655574,NA,NA,"NO",7263
